dst,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
0,0.1888471208533698,0.08559328239802769,0.07175897673737398,0.030109600410086167,0.016763492567188225,0.09106720042961408,0.03940976883833329,0.1005748529304074,0.000732296726633632,0.0018917665438035493,0.0032465154880757683,0.0027033954158224914,0.007762345302316499,0.011137012717553152,0.00535186857714746,0.011185832499328727,0.0010252154172870848,0.0003478409451509752,0.002343349525227622,0.0013852613078819537,0.007493836502550834,0.021675983108355504,0.003460102033343911,0.02485537139648986,0.0024226816706129323,0.0003905582542046037,0.001281519271608856,0.03623038055019894,0.001458490980545317,0.00145238850782337,0.003728610833109576,0.04554275392388996,0.005919398540288525,0.0013181341079405375,0.0016598725803695657,0.00030512363609734664,0.00015256181804867332,0.0011289574535601826,0.0009641906900676154,0.0003783533087607098,0.0035028193423975395,0.0007200917811897381,0.0017819220348085044,0.0003783533087607098,0.00010984450899504479,0.00032953352698513437,1.8307418165840797e-05,0.00017086923621451413,0.00030512363609734664,7.933214538531013e-05,3.0512363609734663e-05,3.6614836331681594e-05,0.00023189396343398344,6.102472721946933e-06,2.440989088778773e-05,0.0063282642126589695,0.0003234310542631874,0.00039666072692655065,0.0003356359997070813,0.0011472648717260235,0.0006041447994727464,0.00010984450899504479,0.000183074181658408,0.00011594698171699172,0.00016476676349256718,0.000549222544975224,0.00030512363609734664,0.0006712719994141626,0.00047599287231186077,7.933214538531013e-05,0.00045768545414602,6.712719994141626e-05,0.00013425439988283251,6.102472721946933e-06,5.4922254497522395e-05,0.023817951033758878,0.12088998462176874
1,0.13660688717067582,0.17790664375715923,0.05730956471935853,0.06608855956471936,0.016672036082474227,0.051564289805269184,0.021209192439862544,0.0639944873997709,0.0012349656357388316,0.00532467067583047,0.007347150630011455,0.006344859679266896,0.036431486254295535,0.03401524914089347,0.010166093928980527,0.019455183276059565,0.003481171248568156,0.0006085337915234823,0.006183777205040091,0.0018434994272623138,0.011490549828178695,0.017728021191294387,0.004957760595647193,0.02168349083619702,0.0045371563573883165,0.0004385022909507446,0.001145475372279496,0.027670389461626574,0.0017092640320733104,0.0014139461626575028,0.002657860824742268,0.03430161798396335,0.004895117411225659,0.0011007302405498282,0.002353593928980527,0.000286368843069874,0.00022372565864833905,0.0012618127147766324,0.0011723224513172966,0.0002326746849942726,0.0021298682703321877,0.0005279925544100802,0.001163373424971363,0.00039375715922107676,0.000143184421534937,0.0004564003436426117,1.7898052691867126e-05,0.00019687857961053838,0.0002416237113402062,9.843928980526919e-05,0.00010738831615120275,7.15922107674685e-05,9.843928980526919e-05,8.949026345933563e-06,8.949026345933563e-06,0.003400630011454754,0.00015213344788087056,0.0007606672394043528,0.00036691008018327606,0.0009396477663230241,0.000635380870561283,0.00019687857961053838,0.0003042668957617411,0.0002147766323024055,0.0005279925544100802,0.0002416237113402062,0.00034006300114547536,0.0007427691867124856,0.0005637886597938144,0.00013423539518900345,0.0007159221076746849,0.00020582760595647194,0.00015213344788087056,8.949026345933563e-06,2.6847079037800687e-05,0.02325851947308133,0.09539662084765177
2,0.028858225273187318,0.01945498333023864,0.10474928845199857,0.04346609096174685,0.02948178243120779,0.18826437714954009,0.06479174576604689,0.13317795212743846,0.0003685915645187663,0.0013884539385255782,0.0028240210845460367,0.001382911208232063,0.004564438396709836,0.012116408421624408,0.00446466925142656,0.018266067682279615,0.0011861442828122704,0.000440647058334465,0.0022448057688736894,0.0014937658141023686,0.012909018853597094,0.03588917865051146,0.0035445760227030233,0.04513999551038846,0.0017431886773105565,0.00039076248569282744,0.0010170910088600543,0.047567711378948156,0.00122217202972012,0.0009838346270989627,0.005226794666784912,0.059731233008067444,0.007247119858771232,0.0013551975567644866,0.0018124728059794974,0.00047944617038907196,8.591231954948689e-05,0.0011833729176655128,0.0013357980007371831,0.0006124716974334388,0.003785684790470938,0.0008508091000545959,0.001438338511167216,0.0005653584899385589,9.42264149897598e-05,0.00029376470555631,1.3856825733788207e-05,0.0002023096557133078,0.0002521942283549454,3.0485016614334054e-05,0.00014133962248463972,3.602774690784934e-05,0.00013579689219112443,1.3856825733788207e-05,3.3256381761091694e-05,0.006077603766839508,0.00024665149806143006,0.0005321021081774671,0.000557044394498286,0.0019399556027303489,0.0006069289671399234,9.976914528327509e-05,0.00024388013291467244,0.00015519644821842792,0.00026327968894197595,0.0005043884567098908,0.0003297924524641593,0.00035473473878497807,0.000518245282443679,0.00010531187557679037,0.00027159378438224886,0.00016905327395221612,0.00020508102086006546,6.928412866894103e-05,0.00010254051043003273,0.018163527171849582,0.06813401213303662
3,0.02653033176658146,0.04368763915230477,0.08829333993018333,0.09031637393144773,0.05298370028311481,0.12321266595200792,0.04800857590500536,0.0958302410598939,0.001017014375635634,0.002776174376735109,0.00649239987905775,0.0033533987520958744,0.013737940133586212,0.03226959127016849,0.00973035375608147,0.033380061020862536,0.001759160001099475,0.0007091613754432258,0.004496852752810533,0.0020890025013056267,0.020571177262856986,0.04869574778043484,0.0035128226271955144,0.044473763777796105,0.0017316731260822956,0.00032984250020615157,0.0008136115005085071,0.04095544377559715,0.0007696325004810204,0.0006596850004123031,0.004601302877875814,0.044886066903053794,0.00460680025287925,0.0009235590005772244,0.0006541876254088672,7.146587504466617e-05,0.0003353398752095874,0.0005277480003298425,0.00044528737527830463,0.00016492125010307578,0.0021769605013606005,0.00032984250020615157,0.0006596850004123031,9.345537505840961e-05,2.7486875017179296e-05,0.00013193700008246062,2.7486875017179296e-05,0.00014293175008933234,9.345537505840961e-05,5.49737500343586e-06,2.7486875017179296e-05,4.947637503092273e-05,3.2984250020615154e-05,5.49737500343586e-06,5.49737500343586e-06,0.0054094170033808855,9.345537505840961e-05,0.0005827217503642011,0.00031884775019927985,0.001561254500975784,0.0004232978752645612,7.146587504466617e-05,0.00024188450015117781,8.795800005497375e-05,0.00015942387509963992,0.00020340287512712679,0.00018691075011681923,0.0003243451252027157,0.00013193700008246062,6.0471125037794454e-05,0.00021989500013743437,4.397900002748688e-05,4.947637503092273e-05,3.8481625024051015e-05,4.947637503092273e-05,0.021087930513179958,0.06444022979027514
4,0.012336031790654348,0.008781501193578975,0.04990637194874996,0.0435358526346886,0.05551452545110615,0.1677300081477846,0.07910974732338129,0.12391779790635289,0.0007004235895041287,0.002215625640268162,0.0020822116232197567,0.0019106793155860926,0.0034639996569353847,0.013651112815845773,0.008581380168006365,0.03481152887698751,0.0018249131617692604,0.000705188375827286,0.005107850938424667,0.003125699827991214,0.031776359989136284,0.07196256783864527,0.006017925126147718,0.0651679825418229,0.0035068827338438006,0.0008814854697841076,0.0012150205124051212,0.0576634440828501,0.0015294964097335056,0.0011864317944661773,0.0055509760664782986,0.058849875877316285,0.00610369127996455,0.001029193845801985,0.0012054909397588066,0.00031924068365154167,0.00023347452983470956,0.0012340796576977506,0.0008671911108146355,0.00021918017086523754,0.002606338118767064,0.0004097716237915311,0.0005431856408399365,0.00033353504262101364,1.4294358969472014e-05,0.0002525336751273389,2.382393161578669e-05,0.0001000605127863041,0.00010959008543261877,5.7177435877888055e-05,1.4294358969472014e-05,4.764786323157338e-05,1.9059145292629353e-05,5.7177435877888055e-05,9.529572646314676e-06,0.00749977367264965,0.00015247316234103482,0.0004907729912852058,0.0005145969229009925,0.0017439117942755857,0.0006289517946567687,0.00012864923072524812,0.0003001815383589123,8.576615381683208e-05,0.0001762970939568215,0.00037165333320627236,0.00017153230763366416,0.00035735897423680034,0.00043359555540731774,7.623658117051741e-05,0.0005622447861325659,0.00014294358969472014,9.529572646314676e-05,5.241264955473072e-05,8.576615381683208e-05,0.02144153845420802,0.024357587683980313
5,0.011327513350442553,0.005226234253866265,0.05826214135846484,0.01812847225004028,0.02975864607507226,0.20682837637788407,0.12117012100187738,0.17755932812935352,0.0004130425300279249,0.0010619821946623155,0.0011705838943679337,0.0008234145264565313,0.0016397076299815465,0.005192407494941564,0.003322143797552189,0.014014070151356943,0.000792258301131149,0.0002901979844592748,0.0023607517017975362,0.0015186434401457756,0.01708785432417251,0.04800996287068119,0.003104050220274513,0.05888615604283892,0.0013940185388442465,0.0001726945060892617,0.0008438886173846396,0.06054544758588214,0.000801160079795544,0.0009453688941587419,0.004751769451054015,0.06617226187964617,0.008073023070739765,0.0013201337759297686,0.0011002598429192137,0.0001691337946235037,6.58731621165225e-05,0.0006765351784940148,0.0009159930245662386,0.00021987393301055484,0.0033230339754186282,0.0005634825894561993,0.0006453789531686326,0.0001584516602262298,5.6081205585688075e-05,0.0001344168578323635,4.450889332197466e-06,7.655529651379643e-05,8.189636371243338e-05,2.8485691726063784e-05,2.9375869592503277e-05,3.9167826123337707e-05,4.361871545553517e-05,1.1572312263713412e-05,1.7803557328789864e-05,0.00830803002747979,0.00015133023729471386,0.00045577106761702054,0.0004077014628292879,0.0017394075510227698,0.0004744648028122499,0.00010059009890766274,0.0002679435377982875,0.00016824361675706422,0.00023411677887358673,0.00025637122553457406,0.00014331863649675843,0.0001575614823597903,0.00025993193700033206,0.0001192838341028921,0.00026972389353116646,0.0001183936562364526,9.168832024326781e-05,8.456689731175186e-05,8.901778664394933e-05,0.020402876698793187,0.024370399449514007
6,0.005976888923995432,0.0026637089404296824,0.02475120980437976,0.008525404520625642,0.0176278728397134,0.14700425995956165,0.1586607292726034,0.24423621876203358,0.00045857921626837195,0.0008831489691292809,0.0008129358833848412,0.0007602760690765114,0.000857916141439873,0.003121191077233297,0.0024311280939012256,0.006491419192966404,0.0006417914868827694,0.0002358720849227272,0.0022610807768639104,0.0015951535417564901,0.010219295214210252,0.054009222049980744,0.003809059901635855,0.07446975406769639,0.0016324542435582237,0.00030169685280813943,0.0010477108888428115,0.07352845988693499,0.0009423912602261519,0.0010422254915190272,0.004668073122540485,0.08003084987454896,0.00878212111537875,0.0014075529532830652,0.0013395340264681392,0.00020844509830380544,4.388317859027483e-05,0.0006736067913607186,0.0009709153263098306,0.0002435516411760253,0.0038474576829023457,0.0006077820234753064,0.0006768980297549893,0.00023038668759894286,6.36306089558985e-05,0.0001502998866716913,1.3164953577082449e-05,8.557219825103592e-05,0.00015578528399547566,4.278609912551796e-05,1.6456191971353063e-05,3.2912383942706125e-05,2.5232827689408028e-05,8.776635718054967e-06,1.3164953577082449e-05,0.007879224715883846,0.00012506705898228325,0.000525501063618541,0.0004903945207463212,0.0019813255133509086,0.0005408601761251373,0.0001086108670109302,0.00024245456171126842,9.983423129287524e-05,0.00018650350900866803,0.0003444829519336574,0.00023367792599321346,0.00021941589295137415,0.0003631333028345242,0.00013603785362985198,0.00021173633669807604,0.00015139696613644817,0.00011738750272898517,5.595105270260041e-05,8.228095985676531e-05,0.01917036656716156,0.011396461479894373
7,0.005538426401735754,0.0027966566838694942,0.017895729499349828,0.005401761540076694,0.008893161968121356,0.06937823013478618,0.08241554222060139,0.2739220605082754,0.000227283610899299,0.000634331244681674,0.0006405935159706336,0.00048256325814924095,0.0006221750710031054,0.002577477188755908,0.002145748838717045,0.004900411468060574,0.0005676564738992217,0.00020444473913956392,0.0019755624072170836,0.0011036332224542947,0.006784618388238718,0.029132822774038832,0.004054268106252325,0.08256436325593902,0.0024684399945481402,0.000619964857607002,0.0016399783399087182,0.11691771007157407,0.0019604592823437104,0.002262890148710525,0.008637513951972063,0.13745317110367006,0.025370671204971506,0.004129415361719841,0.004142308273197111,0.0007728379508374867,0.0001716599070973636,0.0025262739117461793,0.003058198602408396,0.000831040236934876,0.009021354345095352,0.001912202956528786,0.0024514950251780143,0.0006523813207498518,0.0002711195099220163,0.0005076123433050794,4.383589902271731e-05,0.00031458704004538304,0.0005120327700972862,0.00013003422147074968,0.00015913536451944436,0.00011124740760387082,0.0001469791908408757,6.372781958764785e-05,4.82563258149241e-05,0.01228878648233487,0.0004832999959479421,0.0014336917562724014,0.0010063838330257454,0.004066424279930894,0.0011658875664445401,0.0003470035031882328,0.0006280689733927144,0.00027811851900967703,0.0004571458040940519,0.0007227397805258098,0.0006144393241167435,0.0006461190494608921,0.0008627199622790247,0.00039268124670770296,0.0007488939723796999,0.00030500944866226833,0.00031421867114603247,9.761775832789989e-05,0.00020812842813306957,0.029346845104561512,0.009417719280796561
8,0.009941181343716346,0.012260790323916826,0.010852456300223677,0.014000497059067186,0.012177947146052522,0.046557865959738216,0.03968188219700108,0.07530444867865131,0.07397895783282246,0.22384226658934636,0.059481401706569466,0.03570540965951454,0.007455886007787259,0.014249026592660094,0.046557865959738216,0.023113246624140504,0.030651975809792065,0.005301963383315384,0.008864220031480408,0.0024024521580647833,0.013751967525474277,0.026012757849391104,0.0029823544031149034,0.02916079860823461,0.0023196089802004806,0.0,0.0,0.030651975809792065,0.0005799022450501201,0.0003313727114572115,0.0031480407588435093,0.03471129152514291,0.004804904316129567,0.0004142158893215144,8.284317786430287e-05,0.0,0.0,8.284317786430287e-05,0.0003313727114572115,0.0,0.0004970590671858172,8.284317786430287e-05,0.0011598044901002403,8.284317786430287e-05,0.0,0.00016568635572860574,0.0,0.0,0.0,0.0,0.00016568635572860574,0.0,0.0,0.0,0.0,0.002733824869521995,0.0,0.00016568635572860574,0.00016568635572860574,0.0022367658023361775,8.284317786430287e-05,0.0,0.0002485295335929086,8.284317786430287e-05,0.0,0.0,0.0,0.0,8.284317786430287e-05,8.284317786430287e-05,8.284317786430287e-05,0.00016568635572860574,0.0,0.00016568635572860574,8.284317786430287e-05,0.07621572363515865,0.013503437991881369
9,0.007542995071909886,0.01563914311575983,0.013501961178718696,0.012621945086995877,0.012571658453183143,0.03874585135271045,0.0243135874484562,0.06564920044252237,0.0726390425424922,0.18711656441717792,0.07781856582520366,0.021497535954943175,0.00683898219853163,0.018103188172583728,0.061173690033189176,0.026274766167152772,0.05199637936236548,0.009780750276576485,0.024942170371115357,0.0044755104093331995,0.012420798551744947,0.02174896912400684,0.004425223775520466,0.024690737202051696,0.00839786784672634,0.001131449260786483,0.001131449260786483,0.028009655033692044,0.0010057326762546515,0.0006537262395655234,0.0020366086694156692,0.03054913004123504,0.005355526501056019,0.00088001609172282,0.0006285829226591572,5.0286633812732576e-05,0.0005782962888464246,0.0005531529719400583,0.0002262898521572966,0.00010057326762546515,0.0009805893593482853,0.00015085990143819773,0.00035200643668912803,0.00012571658453183144,0.0,5.0286633812732576e-05,0.0,0.0,0.0002262898521572966,2.5143316906366288e-05,2.5143316906366288e-05,0.0,0.0,2.5143316906366288e-05,0.0,0.0032686311978276173,0.00017600321834456402,0.00030171980287639546,0.0002011465352509303,0.0011063059438801166,0.0004022930705018606,7.542995071909886e-05,7.542995071909886e-05,0.00015085990143819773,0.00015085990143819773,0.00015085990143819773,0.00012571658453183144,0.00012571658453183144,0.00010057326762546515,7.542995071909886e-05,0.00010057326762546515,5.0286633812732576e-05,5.0286633812732576e-05,0.00010057326762546515,2.5143316906366288e-05,0.08390324851654431,0.009504173790606456
