dst,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
0,0.18666153292888862,0.09280794608793545,0.07079671961973857,0.029809556570141973,0.016229908061792482,0.08836348427043593,0.03498889861779974,0.0807684189130027,0.0007075176683970229,0.0026209425229845517,0.005279019951216462,0.002689348927387579,0.010364547501407218,0.013694962161486022,0.0060686253048971165,0.01074566889736694,0.0023199543436112327,0.0006860185127275001,0.004215788979923698,0.0018626086684595659,0.0097039370817437,0.019857401963850146,0.0038874382387891677,0.02354352992682469,0.005951357183063356,0.0011746356870348364,0.001960332103321033,0.030628478954281068,0.0033499593470510975,0.0020013759459628494,0.004000797423228469,0.035268387641503536,0.0070536775283007065,0.0016261179560948151,0.0024372224654449935,0.0006078397648383263,0.0002462630558508975,0.001931015072862593,0.0012879948714741385,0.0009264181624867096,0.003605994746388142,0.0013212208393270372,0.0032014197260616674,0.0013505378697854775,0.0002501719932453562,0.0007778785414972794,0.00011140471574207267,0.0003596222402901995,0.0011765901557320658,0.00035375883419851145,0.00032248733504284193,0.00010554130965038464,0.00043389205078491464,0.0001426762148977422,2.1499155669522796e-05,0.005986537619613484,0.0003674401150791169,0.0009596441303396085,0.0006019763587466384,0.0014013540559134406,0.0011003658765401214,0.0001250859966226781,0.0004788448308211896,0.00016808430796172368,0.0001856745262367878,0.000820876852836325,0.0010202326599537182,0.0012098161235849646,0.0019329695415598225,0.0003420320220151354,0.0013681280880605416,0.00023453624366752141,0.0004788448308211896,7.231534179748577e-05,0.00040457502032647445,0.030364625680155105,0.11771569516542624
1,0.13524911487261593,0.17911346961681618,0.05645008211671302,0.06622155831937211,0.017628271257499856,0.051446051932975155,0.019680501338351118,0.04973769418470621,0.0014772755407736302,0.005812817909971472,0.00895993749776483,0.007232322898871274,0.03843942482538163,0.03458805470045969,0.01062427958746324,0.02055256157377987,0.004415320750356939,0.0008280445768582173,0.00869584354634161,0.0026216826636075784,0.010217134745685778,0.018299510050700536,0.006607850742901787,0.017928127931511634,0.007562440338150297,0.0011664149521192163,0.0020934947607611407,0.022263670300709477,0.002464876879950042,0.0019834556143347995,0.0026161807062862613,0.025174205723686203,0.005290131964446352,0.0011994266960471188,0.003097601971901504,0.0003823860338315356,0.0001127901250869997,0.001887171361211751,0.0013232207357767526,0.0009023210006959976,0.0026574453861961393,0.0014002481382751914,0.0030205745694030653,0.0011086444002453874,0.00048142126561524263,0.0007180054304318761,0.0001595567623181947,0.00013754893303292645,0.00112239929354868,0.00021182535687070675,0.00018156459160346294,9.628425312304852e-05,0.00025033905811992617,6.0521530534487644e-05,0.00011003914642634117,0.0038541211035825994,0.00024758807945926765,0.001397497159614533,0.0005474447534710473,0.0011086444002453874,0.0015322951139868008,0.00039889190579548675,0.0005942113907022423,0.00032461548195770643,0.0003383703752609991,0.0008665582781074367,0.0006629858572187056,0.001922934083800312,0.000982099381855095,0.00033286841793968205,0.001559804900593386,9.078229580173147e-05,0.001414003031578484,0.00013479795437226793,0.00018156459160346294,0.033017245885223666,0.08442753509561027
2,0.0380208160626057,0.022138309513545777,0.11024285406373313,0.03907985708127466,0.0270635756209172,0.18456950293464203,0.05949282090393607,0.11363966077527606,0.0003315979706204198,0.0015408943197267632,0.004035132804987233,0.0014497048778061479,0.004638226614053122,0.013442152734025268,0.005405046921112842,0.01728765294956395,0.0012320937095864973,0.000473563351792287,0.003922182246244653,0.0016455549292038333,0.012918849686639918,0.033882058891799585,0.004896251284942136,0.043691141360214875,0.0038113041748184502,0.0009129306628643432,0.0019056520874092251,0.04097411048844381,0.0028175465066153796,0.0018248250820704977,0.005420590575985675,0.04303934409921411,0.008841230891666944,0.0015895977716616375,0.002467296150147561,0.0005139768544616507,0.0001398928938554896,0.0025553768610936103,0.0014061826441622177,0.0007346967536558676,0.0037874705706801076,0.0018030639652485327,0.003277638690851212,0.0009626703584574062,0.0002186474118778393,0.0006756308651391053,6.11383758331399e-05,0.00029429319892562255,0.0008973870079915111,0.00013471167556454555,0.00019274132042311902,0.0001233129953244686,0.00036890274231521705,0.000121240508008091,4.35222336439301e-05,0.005633020525914381,0.00023729979772523792,0.0009429817289518188,0.0005699340120038465,0.002183365387803827,0.0012144775673972876,0.00021139370627051762,0.00043107736180654575,0.00021139370627051762,0.0004600921842358325,0.0009668153330901615,0.0007523128958450775,0.0012776884305468052,0.0013460805119872665,0.00042175116888284645,0.0008383211194747488,0.00025491593991444774,0.0004455847730211891,7.979076168053851e-05,0.0004072437576682031,0.02460456942003515,0.07955346188281327
3,0.03539041507742624,0.05331638143545299,0.08848047536316779,0.0744685335942683,0.0422865536392219,0.12285466410169364,0.045681370884893505,0.08118716537197657,0.0010073509996960197,0.003993902641966598,0.008673425237470795,0.004439888436986201,0.017446698040990753,0.041623122033695226,0.012791582628298576,0.03650205131277361,0.0034280997676879965,0.0005502710306709535,0.0066609420728798475,0.0028312332061940994,0.020981301879131192,0.046224985411161185,0.005540430498328108,0.04300989378437807,0.0034436316112956443,0.000896409259641392,0.0015709350391735284,0.03281434787335778,0.0014866193167320113,0.0012469851582140154,0.004422137758577461,0.03289644476099821,0.005311890513815575,0.0011537940965681281,0.0012003896273910719,0.00014422426207101602,0.00026404134133001396,0.0008387195548129855,0.0006789634491343216,0.0003550135681748087,0.002460687794411643,0.0006079607354993598,0.0011560129313692208,0.0004903624910414545,7.987805283933196e-05,0.0003527947333737161,2.4407182812018096e-05,4.659553082294364e-05,0.0005058943346491024,4.881436562403619e-05,0.00011316057485572027,3.328252201638831e-05,0.00018638212329177457,2.4407182812018096e-05,1.7750678408740434e-05,0.004453201445792756,0.000204132801700515,0.0005280826826600279,0.0003461382289704385,0.0021633639310652403,0.0005369580218643981,0.00010650407045244261,0.0008808774160337441,0.0001553184360764788,0.00021744581050707032,0.0002973238633464023,0.0004415481254174183,0.0007433096583660056,0.0005014566650469172,0.00019747629729723732,0.0005303015174611205,0.00010872290525353516,0.00032616871576060546,3.993902641966598e-05,0.0001020664008502575,0.025856081937131535,0.0670199051670006
4,0.015808543443688,0.013569521823388076,0.05332832180479692,0.03680644385572456,0.04573221867238951,0.16062353114725608,0.07815559583638976,0.11595424151121834,0.0008143733871668495,0.002885670463707844,0.003976890386958709,0.0025138473787482897,0.0033928856502559316,0.018209227274839902,0.012934997645794054,0.03501401409290323,0.0029543769033199357,0.0013882742356913788,0.007438482476826732,0.004767014442497762,0.03105531070466537,0.06709790061411432,0.010014973962280165,0.06591776647489486,0.005694551377260998,0.0010932407008865152,0.0022390216202999237,0.051293398725697624,0.0023299566139041625,0.0016146013308841508,0.0061492263452821916,0.040575194146211344,0.0070019945075263865,0.0014206066778617748,0.0015923727768920035,0.000600170957787976,7.072721724774127e-05,0.000713334505384362,0.0011619471404986067,0.0004445710798429452,0.0029563976809555853,0.0010407004823596217,0.0017904089851856792,0.0010912199232508653,0.00030715820061876214,0.0006042125130592754,3.839477507734527e-05,0.00031322053352571136,0.0005819839590671282,0.0005739008485245292,0.0002667426479057671,0.00010912199232508654,0.00042840485875774716,4.6477885619944264e-05,2.222855399214726e-05,0.00640384432737406,0.00026876342554141687,0.0006506903986792197,0.0005637969603462805,0.0021783982912304315,0.001184175694490754,0.00013741287922418305,0.0005011528536411382,0.00025663875972751837,0.00030715820061876214,0.000998264152010977,0.0007416253922834585,0.0008305396082520475,0.0010669705916230684,0.0006062332906949252,0.001362004126427932,0.00022430631755712233,0.0002869504242622646,9.901810414683778e-05,0.00021218165174322382,0.029147696616612005,0.027452264180301864
5,0.015292211470387828,0.007045779293156312,0.06321699890599061,0.017647006058745612,0.026866850784494103,0.17617238903678337,0.12464065960826291,0.18030391069321924,0.0006205920275186718,0.0017205814296141332,0.0018983205809645024,0.0013352030827609967,0.0018348660428188566,0.006767708882539005,0.005111578659208931,0.014275609969206278,0.0012680940947745023,0.00035481385727512924,0.0034009639109789306,0.0014803844082565318,0.015353672672256647,0.044273992044594916,0.004297300790125278,0.06703025120355983,0.002223898839512842,0.00048205515627922524,0.0008381979044055722,0.054949304475139606,0.001442511018996827,0.0012667652039232845,0.005454764721535906,0.053186530760999315,0.009280641482191699,0.0017856970813238011,0.0015863634536411443,0.00022159254944055358,0.0001325568624089668,0.001046833768046753,0.0010391926456522513,0.00038703946041715876,0.0031694046801542444,0.0007933478381769744,0.0012651040903592624,0.0005521541486809596,0.00010830460437424358,0.0003245815904099263,1.6611135640221407e-05,0.0001358790895370111,0.00027973152418132847,6.810565612490777e-05,9.534791857487088e-05,6.744121069929892e-05,9.734125485169745e-05,7.641122394501846e-05,1.9268917342656832e-05,0.007898927219638084,0.0002597981614130628,0.000607635341719299,0.0005870375335254245,0.0018547994055871223,0.000630890931615609,0.00015514800687966795,0.0002896982055654613,0.00019534695512900374,0.0003983350326525093,0.00045647400739328423,0.0003697638793513285,0.0004451784351579337,0.0005401941310200001,0.00019900140496985244,0.0005116229777188193,0.00021528031789726942,0.0002691003973715868,0.00010996571793826572,0.0001710946970942805,0.02710804447399012,0.032123942991911375
6,0.008035349975889313,0.0034804534832354856,0.02617316193951084,0.008963105591318804,0.01657946916023996,0.1602408033748217,0.13504513587973657,0.2447592977888983,0.00041856489146818905,0.0011182806214150107,0.0013442129293978397,0.0009033077164313486,0.0008721155694337192,0.0038083925422105623,0.0036440014972230557,0.00790341562439934,0.0007869694384401903,0.0004004397249695666,0.0030741125412663676,0.0020186377293465833,0.009495901183278312,0.04681730506594189,0.005182954587606096,0.08080367831285892,0.003254942690752624,0.0005374322624591551,0.0014997521488860188,0.06912812047924627,0.0017922839058637865,0.001295738646901524,0.005407622349089021,0.0638014291061511,0.009550276682774179,0.0016877480618717312,0.0018285342388610314,0.00033974149297417966,8.936128599320854e-05,0.0008114173374383323,0.0009151101504304516,0.00041856489146818905,0.003652431807222415,0.0009399795649285616,0.0011001554549163882,0.0006596717574498649,0.00010158523549227952,0.000323302388475429,4.636670499647613e-05,6.95500574947142e-05,0.00024953717598103517,4.8474282496315955e-05,8.303855349368907e-05,6.407035599513065e-05,0.0001091725144917029,2.444789899814196e-05,2.4026383498173996e-05,0.008197211927877012,0.00020907168798411056,0.0006794829859483593,0.0005218361889603405,0.001881645191856995,0.0006099329284536451,0.0001833592424860647,0.0003738842484715848,0.00016481256048747424,0.00023815625748190011,0.0005694674404567205,0.00039791063196975877,0.0005538713669579057,0.0006272150639523317,0.0002183450289834058,0.000658828726449929,0.00021117926548395037,0.00023394110248222048,7.755885199410552e-05,0.00017197832398692964,0.027810749656886385,0.013686608283959819
7,0.007003004756405544,0.003467954963997231,0.018899047138498954,0.005622173073624147,0.00863152698347111,0.07977201550853139,0.08579833794472592,0.2616554636022768,0.0002653622014459726,0.0009664816075403668,0.0012703479075177528,0.000621525112861547,0.0008078677091124547,0.003474994892460064,0.0028691300286280844,0.005662113892250016,0.0007901960519506492,0.00031435435666691283,0.0026597999108658853,0.001185581421944865,0.006899991925633069,0.025955497882418254,0.004909703578783552,0.07652028691874975,0.004818471852785613,0.0012753764278483478,0.002333233433396099,0.1055634399561628,0.003078747490409175,0.002512392429174728,0.008754079207528184,0.12058133143149906,0.026327608386882285,0.004066348883338041,0.004201400572216879,0.0007541343775798106,0.00015272334604064366,0.0028913991900921484,0.0026214394843439176,0.001030271979734201,0.00897806387025383,0.0025088006289385885,0.0038531396213208114,0.0015602780225789183,0.000384897313304689,0.0009364541575662421,7.2267020751123e-05,0.0004098962429482186,0.0011289746502233095,0.00019596862088376102,0.00035185275113220726,0.00015559678622955513,0.0004241197718833303,0.00011350088746200234,8.376078150676882e-05,0.011721624562626485,0.0005397757394870163,0.0017663036841238694,0.0010759596787378932,0.0036900718906000864,0.0015282391644725556,0.0003857593453613624,0.0010986598562302936,0.0004517047976968802,0.0007557147696837118,0.0014558284717119871,0.0009762513041826657,0.0013763778504885854,0.001663578197370285,0.0005321611229864009,0.0015483532457949358,0.00040917788290099075,0.0006564374111568212,0.00011206416736754662,0.00041837289150550735,0.038406832581018804,0.011288022438119747
8,0.011167684041745196,0.01614672705280036,0.009648653970575825,0.013108666910461616,0.01066134068468874,0.05963599538664941,0.031618329629525446,0.05853891811302709,0.06287096683451011,0.2048440181158401,0.06351796112408226,0.03493769163689555,0.007313848490815494,0.020788207825817886,0.044783256912993334,0.021969675658949618,0.02779262426509888,0.002728628090804242,0.013305578215983572,0.002081633801232102,0.008776618188978593,0.021744634166924525,0.004669610959520662,0.029058482657740022,0.010633210498185603,0.0001687811190188191,0.0005063433570564572,0.02872092041970238,0.0013221187656474163,0.00045008298405018425,0.0039944864834453855,0.028777180792708655,0.004247658161973614,0.0015190300711693718,0.0002531716785282286,5.626037300627303e-05,2.8130186503136516e-05,0.0002531716785282286,0.0001969113055219556,8.439055950940954e-05,0.0009564263411066415,0.00028130186503136514,0.00022504149202509213,0.003825705364426566,2.8130186503136516e-05,5.626037300627303e-05,0.007032546625784129,0.00028130186503136514,0.0003656924245407747,2.8130186503136516e-05,0.0,2.8130186503136516e-05,2.8130186503136516e-05,0.0,0.0,0.0020535036147289656,0.0001687811190188191,0.0019972432417226928,8.439055950940954e-05,0.0013221187656474163,0.0005907339165658668,5.626037300627303e-05,2.8130186503136516e-05,0.00014065093251568257,5.626037300627303e-05,0.00011252074601254606,8.439055950940954e-05,0.0005626037300627303,0.0003938226110439112,8.439055950940954e-05,0.002616107344791696,0.00022504149202509213,0.00011252074601254606,0.0001969113055219556,8.439055950940954e-05,0.10461616360516471,0.008354665391431546
9,0.01275370369016905,0.014770908399903524,0.010904599372912448,0.013316474569334102,0.011306578572316059,0.04005174568603232,0.02139991083370486,0.04812787323768665,0.054296426770352936,0.155843681252421,0.07009055495055656,0.020245134224509038,0.008500032889207225,0.02618711766296602,0.05927366013024126,0.028694006124701257,0.0471923580099837,0.010882673234763161,0.028218939798133356,0.00314274646806458,0.019675054632627555,0.02200653398916849,0.010385680770045971,0.0288547978044627,0.01196436271679469,0.002433801334570942,0.001973352433435899,0.023577907223200776,0.0028723240975566974,0.001520212245017285,0.003522799529318901,0.02188228587298919,0.0043852276298575535,0.0012717160126586905,0.0009647500785686617,0.00012424811617929734,7.308712716429255e-05,0.0005262273155829064,0.0008551193878222229,0.001030528493016525,0.0016444603611965823,0.0005700795918814819,0.0015348296704501437,0.00033620078495574573,2.923485086571702e-05,0.0017248562010773042,6.57784144478633e-05,7.308712716429255e-05,0.0003873617739707505,2.1926138149287765e-05,6.57784144478633e-05,0.00012424811617929734,0.0001461742543285851,4.385227629857553e-05,4.385227629857553e-05,0.003259685871527448,0.00018271781791073138,0.0007089451334936378,0.0003215833595228872,0.0017540910519430212,0.0011913201727779686,0.00017540910519430212,0.00016810039247787287,0.00035081821038860424,0.0001315568288957266,0.0007820322606579303,0.00020464395606001914,0.001344803139822983,0.0009135890895536569,0.00019002653062716063,0.0008624281005386521,0.000343509497672175,0.0006431667190457744,0.00010963069074643883,0.00012424811617929734,0.12387537183075945,0.010451459184493835
