src,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
0,0.19509396612050106,0.09623568127801489,0.0656470454731719,0.030424723082063534,0.01632192458753885,0.0802226691295604,0.03434601975778743,0.09478568411496587,0.000756520258982102,0.001891300647455255,0.003511514868775257,0.0029945593584708202,0.009569981276123591,0.012053889459781492,0.005169555103044364,0.010364327548054797,0.0014563014985405464,0.0003467384520334634,0.0022380390994887183,0.001147389059456188,0.007287811828194249,0.01873018074529854,0.00378260129491051,0.021106915225600646,0.0024712995126748667,0.00047912949735533125,0.0014373884920659938,0.038387098807850156,0.0015193448534557214,0.000977172001185215,0.0030702113843690307,0.0500627281381406,0.006480856885280007,0.0009456503237276275,0.0016643445697606244,0.00023956474867766562,0.00010086936786428027,0.0012986931112526083,0.00093934598823611,0.0004160861424401561,0.0032656457846060734,0.0007502159234905845,0.0016076055503369668,0.00047912949735533125,6.934769040669268e-05,0.0003719557939995335,3.78260129491051e-05,0.0001891300647455255,0.0002836950971182882,3.78260129491051e-05,8.195636138972771e-05,1.2608670983035034e-05,6.304335491517517e-05,6.304335491517517e-06,6.304335491517517e-06,0.008435200887650438,0.00023956474867766562,0.00032782544555891085,0.0002836950971182882,0.0011536933949477055,0.0005232598457959539,6.304335491517517e-05,0.0002647820906437357,0.00011978237433883281,0.0001513040517964204,0.0005106511748129188,0.00030891243908435834,0.0005232598457959539,0.0005421728522705064,0.00010086936786428027,0.00035934712301649845,0.00011978237433883281,0.00011978237433883281,6.304335491517517e-06,0.00012608670983035034,0.03725862275486852,0.11522433977846565
1,0.12178624456233883,0.17261589490227405,0.06095390252585331,0.06900294350042112,0.01600257013606092,0.050977259505596124,0.02108206201321536,0.06592051680573766,0.0012850680304595855,0.005400758884769339,0.00807508965086091,0.006746607159912823,0.03689360852312688,0.03167519037240924,0.009542498415372191,0.01852929173649159,0.004002813257039654,0.000529656417959694,0.006407974368102528,0.0020838941034479765,0.00982035096249859,0.016375934496262016,0.004636664380171748,0.02029191883232467,0.004966614279884344,0.0004167788206895953,0.0011287759727009873,0.03211801786939194,0.001415311411925084,0.0016323837143675816,0.00264828208979847,0.04150422422700553,0.004897151143102745,0.0009030207781607897,0.002830622823850168,0.00025180387083329717,0.00010419470517239883,0.0014847745487066833,0.0010245812675285884,0.0004515103890803949,0.0027090623344823692,0.0006425340152297927,0.0012242877857756862,0.00027785254712639685,6.078024468389931e-05,0.0003820472522987957,0.0,0.00013024338146549853,0.00027785254712639685,5.209735258619941e-05,0.00013024338146549853,4.3414460488499506e-05,8.682892097699901e-05,4.3414460488499506e-05,8.682892097699902e-06,0.003707594925717858,0.00015629205775859824,0.0007206800441090918,0.0004688761732757947,0.0008509234255745904,0.0006512169073274927,0.00024312097873559725,0.000355998576005696,0.00019970651824709773,0.00021707230244249754,0.0003733643602010958,0.00034731568390799605,0.0004167788206895953,0.0004775590653734946,0.00012156048936779863,0.0003820472522987957,0.00012156048936779863,9.551181307469892e-05,1.7365784195399803e-05,3.4731568390799606e-05,0.033272842518386025,0.09228177721435456
2,0.03210438087333526,0.017484178511169235,0.10319323784926039,0.0438496863004199,0.028596078345719325,0.17869136220425147,0.061595963677465504,0.13263567711603882,0.00035765574406045747,0.001466115530995921,0.0028667063455227507,0.001419702190163648,0.004330091679999126,0.012318646696189192,0.004114406154955033,0.017170205911421505,0.001053855856544554,0.0004013388883731851,0.0020476473896591076,0.0012313186303150102,0.011625176780224641,0.03181498004226344,0.0033499511294823,0.04057345047696533,0.0016108159465318315,0.00038768790577545773,0.001122110769533191,0.048439146649775854,0.0012231280407563737,0.0009746801574777353,0.004706858799696402,0.07298088316397014,0.007650010647766426,0.0011739845034045551,0.0016899916455986501,0.0003931482988145487,8.19058955863643e-05,0.001048395463505463,0.0012258582372759192,0.0005105467491550042,0.003680304908347303,0.0007808362045900064,0.001253160202471374,0.00040679928141227603,5.460393039090954e-05,0.00021841572156363815,2.4571768675909293e-05,0.00011466825382091003,0.00026482906239591125,4.095294779318215e-05,6.279451994954597e-05,4.095294779318215e-05,5.187373387136406e-05,8.19058955863643e-06,3.0032161715000247e-05,0.0077155353642355175,0.0002129553285245472,0.0005160071421940951,0.0006306753960150052,0.001632657518688195,0.0006552471646909144,0.0001064776642622736,0.00024298749023954745,0.00021841572156363815,0.00023479690068091102,0.0003685765301386394,0.0002238761146027291,0.00038768790577545773,0.0003658463336190939,0.00016654198769227408,0.00026482906239591125,0.0002020345424463653,0.00014743061205545576,0.00011739845034045551,7.371530602772788e-05,0.02710812124256704,0.07186423278747604
3,0.028226706102437656,0.04224852544923026,0.08972591376380872,0.0939879518761549,0.05227146608390208,0.11650524316500667,0.044456776068512976,0.08389064010663677,0.0009668247530020195,0.0028718699763728628,0.007002328388606342,0.003970274429487583,0.014771251551782332,0.034771365968912865,0.010206008043524277,0.032345722801617856,0.002036624923483544,0.0007322696354098135,0.0040045995686474175,0.00220252976275608,0.02037769094788872,0.04618447473955801,0.0037185567423154596,0.04203113290121797,0.0017563029536782247,0.0004004599568647418,0.0010068707486884936,0.036991058301248866,0.0007665947745696485,0.0008810119051024319,0.0037814861641084904,0.045103232856023204,0.005669368817899416,0.0006865027831967002,0.0006922236397233394,4.5766852213113346e-05,0.0003432513915983501,0.00048627280476432934,0.0005205979439241643,0.00013157970011270088,0.0023627137455019763,0.0004977145178176076,0.00035469310465162846,6.292942179303085e-05,2.2883426106556673e-05,8.581284789958752e-05,1.7162569579917505e-05,0.0001086962740061442,9.725456095286586e-05,2.2883426106556673e-05,1.7162569579917505e-05,1.7162569579917505e-05,3.432513915983501e-05,0.0,0.0,0.007173954084405517,7.437113484630919e-05,0.0009267787573155453,0.00031464710896515427,0.0016361649666188022,0.0004519476656044943,0.00013157970011270088,0.00041190166991802014,0.00018306740885245339,0.00016590483927253588,0.00022883426106556673,0.00015446312621925754,0.00017734655232581423,0.00016018398274589673,9.153370442622669e-05,0.00011441713053278337,8.581284789958752e-05,4.5766852213113346e-05,3.432513915983501e-05,2.860428263319584e-05,0.03948535174686354,0.06545231952127872
4,0.013131540075815882,0.008905736862484524,0.05085304817128844,0.04607272779421677,0.05569551271326204,0.15980611020550597,0.07681018781878761,0.11540649454326429,0.0007027070954295357,0.0023901601885358355,0.0022419702568466137,0.0020459771213866755,0.0031836933711297333,0.015698572118303368,0.00840858354326907,0.033682137376847,0.0019599313545993853,0.0005067139599695972,0.004794661338202886,0.002657858129651849,0.028414224321314015,0.06780884454876165,0.0055212700355177806,0.06098732737068038,0.0028825331873742178,0.0005258352414778838,0.0011138146478576994,0.05665635710905345,0.0015297025206629348,0.001190299773890846,0.004971533192154538,0.06502669808930595,0.008016597272349192,0.0009512837550372626,0.0009417231142831192,0.00031072082450965863,0.00021511441696822522,0.0009560640754143342,0.0007983135029709692,0.00023901601885358356,0.002935116711522006,0.000320281465263802,0.0005784187656256723,0.00017209153357458017,4.780320377071671e-06,0.00010038672791850509,4.780320377071671e-06,4.302288339364504e-05,0.0001673112131975085,2.3901601885358357e-05,8.604576678729008e-05,3.34622426395017e-05,3.824256301657337e-05,4.780320377071671e-06,9.560640754143342e-06,0.009976528626948578,0.0003537437079033037,0.0005210549211008122,0.0004541304358218088,0.0016396498893355832,0.0005401762026090988,0.00014340961131215015,0.00030594050413258696,0.00021033409659115354,0.00016253089282043684,0.0002485766596077269,0.00018643249470579517,0.00021989473734529687,0.0004875926784613105,6.69244852790034e-05,5.736384452486006e-05,0.00015297025206629348,6.214416490193173e-05,4.302288339364504e-05,0.00015297025206629348,0.04031722206022248,0.02516360646490528
5,0.013042300297150847,0.005035832896346792,0.059370739381227056,0.0195883586785527,0.03076560041950708,0.20306327565110996,0.11710889704597098,0.1646032162209404,0.0004911728718755463,0.0013467925187904213,0.0012191924488725748,0.0009692361475266562,0.0015652857891976927,0.005916797762628911,0.003472295053312358,0.014581366893899668,0.0008398881314455515,0.00022111518965215872,0.00199790246460409,0.0012296801258521238,0.014843558818388393,0.045078657577346616,0.002873623492396434,0.056067121132669116,0.0012856144030763852,0.00014857542387694458,0.0008879566509351512,0.05865058556196469,0.000846005943016955,0.0010216745324244014,0.004540290159063101,0.07607935675581193,0.009337528404125153,0.0011073238944240517,0.001191225310260444,0.00015906310085649363,6.20520887956651e-05,0.0007253976577521412,0.0009342772242614928,0.00019576997028491523,0.0034163607760880964,0.0005637126376507604,0.0005645866107323894,0.0001354658276525083,2.8841111693759832e-05,8.65233350812795e-05,4.369865408145429e-06,7.079181961195595e-05,7.953155042824681e-05,3.4084950183534347e-05,2.9715084775388918e-05,3.845481559167978e-05,4.2824680999825204e-05,2.4471246285614403e-05,2.097535395909806e-05,0.010050690438734487,0.00016955077783604265,0.0004614577871001573,0.00044660024471246287,0.0018615626638699527,0.00047019751791644817,0.0001241041775913302,0.00023509875895822409,0.000203635728019577,0.00021237545883586785,0.00020450970110120608,0.00012760006991784653,0.00016255899318300997,0.0002149973780807551,9.089320048942492e-05,0.0001660548855095263,0.000203635728019577,6.554798112218144e-05,8.127949659150498e-05,8.827128124453766e-05,0.030834644292955776,0.0259194196818738
6,0.006777746992099275,0.0024873428880884613,0.024536535603637187,0.009165386262310773,0.017425043869591865,0.14285849222941488,0.15178144127351956,0.23480831717085213,0.0005027161364533219,0.0010148778788107772,0.0008857879314542875,0.0008710947667145244,0.0007724406606046867,0.0035158644198718756,0.002320470517115438,0.006596181456386489,0.0006758855780291009,0.00020990235342518662,0.0020350033164571843,0.0013696128560993425,0.010064817846737698,0.050638942763826265,0.0034560422491456974,0.07068671653946584,0.0015721686271546477,0.0003022593889322687,0.0008994315844269246,0.07290118636810156,0.0009141247491666877,0.0008941840255912949,0.004479316222093482,0.09586345432104985,0.010003946164244394,0.0012594141205511196,0.0013549196913595796,0.00019940723575392728,8.501045313720057e-05,0.0006402021779468192,0.00100123422583814,0.000235090635836209,0.0039377681502565,0.0005656868424808778,0.000516359789425959,0.00016057530037026776,4.722802952066699e-05,0.00013538701795924536,2.413877064389646e-05,6.506972956180784e-05,9.865410610983771e-05,1.5742676506888997e-05,2.2039747109644594e-05,2.6237794178148327e-05,2.833681771240019e-05,4.198047068503732e-06,7.346582369881531e-06,0.009616676322174925,0.00013538701795924536,0.00044079494219289184,0.0004985180893848182,0.0018880716690595535,0.0004985180893848182,0.00011334727084960076,0.00022039747109644592,0.0001647733474387715,0.00018366455924703827,0.00024348672997321646,0.00018681309454841608,0.00016162481213739368,0.0002770711065212463,0.00011229775908247483,0.00021200137695943848,0.00023089258876770526,8.396094137007464e-05,9.340654727420804e-05,0.00010600068847971924,0.028885712366607055,0.01192980025692048
7,0.005824382893185603,0.0025271623123093406,0.016982629690676182,0.00616046614853537,0.009190869844249619,0.07049090066071635,0.07867528773815616,0.2627909540947734,0.00032124046173810525,0.0009227270028582979,0.0007728854673500949,0.0007032656973144438,0.0006813549067448482,0.0029413469340442795,0.0021529118733867297,0.005080122813515141,0.0005488299637835836,0.00018659511968946048,0.001528454342153251,0.0008396780386025722,0.006584899365859313,0.028465297548535936,0.0033219585702290314,0.07439137478195229,0.0020384103226681973,0.0005361075692593022,0.0015408233368296358,0.11880490066637076,0.0017154028616906084,0.001829904412409141,0.0075486207510736284,0.15719861354171674,0.025084321203708154,0.003959845295682584,0.0036538010274040377,0.000646721721650971,0.00016609792851145157,0.002268827023496849,0.0027384954213515705,0.0007128074932076549,0.008665010870579321,0.001628113099260122,0.0019730313508073065,0.0004912257885764206,0.00020461851193219246,0.0004131244221912487,2.57981888964595e-05,0.00022829630174127174,0.00036506204287729675,8.234216455993238e-05,0.00012687054539491725,8.622956288679614e-05,0.00012262974722015678,5.2656577336609115e-05,2.862538767963314e-05,0.013462413805777097,0.00040888362401648824,0.0011347669115963212,0.0009711427820201466,0.0036014978499153256,0.00103192755585838,0.00030109667040799305,0.0005332803704761285,0.0003714232401394374,0.00038980003223006615,0.0005244453742787109,0.0004721421967899985,0.0005202045761039505,0.0007053860964018241,0.0003116986658448942,0.0005869971473564278,0.0003774310375536814,0.0002067389110195727,0.0001289909444822975,0.00020143791330112212,0.03727237515796973,0.009462987727130083
8,0.010350181128169742,0.011902708297395204,0.011471450750388131,0.015956529239261687,0.012678971882007934,0.04002070036225634,0.036053130929791274,0.05321718130067276,0.07702259789546317,0.24918061066068656,0.05658099016732793,0.03864067621183371,0.006641366223908918,0.013455235466620665,0.04502328790753838,0.023805416594790407,0.036053130929791274,0.0033638088666551663,0.006986372261514577,0.002156287735035363,0.0106951871657754,0.022770398481973434,0.002156287735035363,0.025444195273417285,0.0018975332068311196,0.0,0.0003450060376056581,0.020441607728135244,0.0008625150940141452,0.0003450060376056581,0.001811281697429705,0.026047955839227185,0.004226323960669312,8.625150940141452e-05,8.625150940141452e-05,0.0,0.0,0.0,0.00025875452820424356,0.0,0.0004312575470070726,0.00017250301880282904,0.002156287735035363,0.0,0.0,0.00017250301880282904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031913058478523376,0.00017250301880282904,0.00017250301880282904,0.00017250301880282904,0.001638778678626876,0.0003450060376056581,0.0,0.0,8.625150940141452e-05,0.0,8.625150940141452e-05,0.0,8.625150940141452e-05,0.0,0.0,0.0,0.00017250301880282904,0.0,0.00025875452820424356,0.0003450060376056581,0.11393824391926859,0.008366396411937208
9,0.008209963187584417,0.015757832569718477,0.013268359861225138,0.013374294870097196,0.012314944781376626,0.031595116396091,0.021319420535501468,0.045605021319420534,0.0715590984930745,0.19709208400646203,0.08077544426494346,0.02145183929659154,0.00866018697529066,0.014036388675547552,0.05537752588786779,0.026510235970232263,0.05532455838343176,0.008183479435366403,0.023517571969596654,0.0029132127439815674,0.012420879790248682,0.01975687915463863,0.004475754124844408,0.019968749172382744,0.006409068036759448,0.0010063825842845414,0.0005826425487963135,0.024576922058317224,0.0010593500887205699,0.0005561587965782993,0.0020657326730051115,0.02325273444741651,0.006938743081119733,0.0007150613098863847,0.0007415450621043989,0.0,7.945125665404274e-05,0.00042374003548822795,0.00037077253105219946,5.2967504436028494e-05,0.0007680288143224132,0.00013241876109007123,0.00034428877883418524,0.0004502237877062422,2.6483752218014247e-05,7.945125665404274e-05,0.0,7.945125665404274e-05,5.2967504436028494e-05,0.0,2.6483752218014247e-05,5.2967504436028494e-05,5.2967504436028494e-05,2.6483752218014247e-05,0.0,0.0036812415583039803,0.00013241876109007123,0.0005031912921422707,0.00015890251330808548,0.0009534150798485129,0.00034428877883418524,0.00010593500887205699,0.00015890251330808548,0.00018538626552609973,0.00015890251330808548,0.00021187001774411397,0.00029132127439815674,0.00013241876109007123,0.00021187001774411397,0.00010593500887205699,0.00015890251330808548,2.6483752218014247e-05,5.2967504436028494e-05,5.2967504436028494e-05,0.0,0.12775762069970073,0.0102227283561535
