src,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
0,0.1768846957372094,0.09105658532248745,0.06795535701056438,0.02954097583381488,0.014488968899556977,0.08525210768843253,0.035306559393104266,0.0902768517283786,0.0007352832229482449,0.0032319124031352326,0.005280333674119512,0.0028855699278422307,0.011149634766116964,0.013477722955653346,0.005767435658087745,0.01001059400512661,0.0021688076928775687,0.0009816123631298987,0.003593071668815101,0.001792831636810834,0.00919196633625224,0.018439495636455232,0.004185743284289757,0.02246966262168289,0.005574817383058482,0.0011742306381591619,0.0017594938584403847,0.035332488776281284,0.0031207864752337347,0.002304010905157725,0.003807915129424664,0.04280570742765702,0.008064038168052037,0.0015427982990324637,0.002485516587396838,0.0005000666755567409,0.00019632247262597977,0.0020447170733875627,0.0012520187876902105,0.0008982679172037753,0.004219081062660206,0.001687262005304411,0.0032226519091434415,0.0014187076795424574,0.00028707531374553647,0.0009260493991791498,0.00011297802669985628,0.00027411062215702836,0.0013186943444311093,0.00028151901735046155,0.00036301136447822673,8.334444592612348e-05,0.00037597605606673484,8.149234712776518e-05,3.3337778370449396e-05,0.006915736913069891,0.0005519254419107733,0.0007964024832940688,0.000513031367145249,0.0013205464432294676,0.0008834511268169089,0.00014261160747358907,0.000846409150849743,0.00015742839786045548,0.0002629980293668785,0.0009982812523151234,0.0007871419893022774,0.0012779481708672267,0.0019687810226548725,0.000364863463276585,0.0014057429879539493,0.00034634247529300203,0.0005389607503222652,0.00010927382910313968,0.0004056096368404676,0.04002941132891793,0.10570483471870323
1,0.12144998260798395,0.1665259959486833,0.05464162216356679,0.06145775786221431,0.017174615841057436,0.054242628854377674,0.02111851124342684,0.06173654164876312,0.0014680907658625416,0.005169009473533444,0.009360996869437112,0.007805946023366685,0.04046457144026354,0.03396046897059726,0.009557935874613795,0.020509790681971642,0.003741841098356966,0.0008951772962576474,0.008158901643033987,0.002997565117754179,0.009455629897898636,0.017522456161888977,0.0068289239457369096,0.0191874859329282,0.007655044707711825,0.0014399566222658728,0.002038446586049557,0.025118674932989585,0.0026804165899371843,0.001647126225114071,0.0024297669469850428,0.03097057680109672,0.005959323143658052,0.0012072105252388845,0.002803183761995376,0.0003708591655924539,0.00014322836740122359,0.0015064555071307266,0.0011355963415382727,0.0008312360608106725,0.0035449020931802838,0.0012072105252388845,0.00241186340105989,0.00101538681889796,0.00035551326908518,0.0007979866183782456,0.00015857426390849754,0.00015857426390849754,0.0008747161009146154,0.00021995784993759335,0.00020972725226607738,7.161418370061179e-05,0.0003069179301454791,6.90565342827328e-05,8.951772962576473e-05,0.004424733492930657,0.0002736684877130522,0.0011611728357170626,0.0004399156998751867,0.001010271520062202,0.0015166861048022426,0.00038876271151760684,0.0007366030323491498,0.00025576494178789925,0.0002480919935342623,0.0008235631125570356,0.0006675464980664171,0.0012839400077752543,0.0012327870194176744,0.00033760972316002703,0.0011023468991058457,9.463302846152272e-05,0.0013095165019540442,0.00012276717205819164,0.00025064964295214127,0.0432089292656477,0.08424897182493402
2,0.03485628506269185,0.0197457684202423,0.10237295638032737,0.0383724175094543,0.025394289893284322,0.18310543585993205,0.05975019485955678,0.1265798058140318,0.0003300584097535628,0.0014357059689571886,0.0036017744248034566,0.0013904793063962049,0.004347533222351594,0.013110920795604353,0.004558270224497455,0.014770835538534078,0.00115953464651033,0.00033198294858594507,0.003380452459079493,0.0019072179828908498,0.011979291962163567,0.030171957544673358,0.00456211930216222,0.0416864733788166,0.003543075990415797,0.0008718160910691776,0.0018042551553583972,0.044931245850213145,0.002868525129665804,0.0018379345849250874,0.004875819131840532,0.05246196630132505,0.00938693815494462,0.0014501400102000558,0.002299823904696837,0.00048209697751176375,0.00010584963578102597,0.0021766534194243704,0.0013933661146447783,0.0006803244772471396,0.003916436523897961,0.0016291221216116088,0.00282329846710482,0.0010498359330645393,0.00014818949009343636,0.0006466450476804496,0.00012220821585627543,0.0002405673540477863,0.0010017224622549822,0.00027520905303066753,0.0002405673540477863,9.526467220292337e-05,0.0003406433733316654,9.045332512196765e-05,4.137758489621924e-05,0.006802282503055206,0.00021169927156205193,0.0007294002174728881,0.000583135266211834,0.0020380866234928456,0.001126817486359831,0.00018764253615727333,0.00039934180771932523,0.00018475572790869988,0.0003348697568345185,0.0008169667343462823,0.0007852118436119745,0.0010854399014636118,0.0011633837241750945,0.00042532308195648616,0.0007245888703919323,0.0002550013952906535,0.00037528507231454665,7.120793679814474e-05,0.000351228336909768,0.03436071631335341,0.07425448176980591
3,0.03352773204193384,0.0529163103667343,0.08290265922485256,0.07377771720373615,0.04003895301677046,0.1167667237479309,0.04674362012455293,0.08602197811860446,0.0010243852040087314,0.004005214252583495,0.007808189366178142,0.0045218033576093575,0.016871580344993593,0.039051938088444454,0.012231071405803824,0.033173813548703364,0.003697459041078726,0.0005715453927945712,0.006113337451391163,0.002875312976058843,0.021617605356699283,0.04527518811537303,0.005922089569956057,0.043059350592538695,0.003220438463246334,0.0009540411556647842,0.0013387351700457457,0.034497160958173866,0.001899289305286575,0.001310157900406017,0.004548182375738338,0.037130666268050394,0.0061968710087996004,0.001008997443433493,0.0010419712160947183,0.00011650733006966259,0.00017146361783837135,0.000545166374665591,0.0006506824471815118,0.0002769796903542922,0.002508204973763868,0.0007254229985469557,0.0012112365824223413,0.00041766778704218667,7.693880287619227e-05,0.000463831068767902,3.5172024171973615e-05,8.793006042993403e-05,0.00038689226589170975,5.935279079020547e-05,0.00010551607251592084,3.9568527193470314e-05,0.00019564438445660322,2.418076661823186e-05,2.1982515107483507e-05,0.00609135493628368,0.0003011604569725241,0.0005297786140903525,0.000382495762870213,0.0017344204419804487,0.000514390853515114,0.00012310208460190763,0.0007254229985469557,9.892131798367578e-05,0.00016267061179537796,0.00040008177495619985,0.0004154695355314383,0.001002402688901248,0.00044404680517116685,0.0001868513784136098,0.0003737027568272196,0.00013629159366639775,0.00020663564201034497,4.6163281725715366e-05,0.00010331782100517248,0.04330775301325326,0.060931135374922785
4,0.016239620449718585,0.012531730231430236,0.05107540550160167,0.0372705547363604,0.04425805038506518,0.1581524693844824,0.07692112128477614,0.11749083783456082,0.0007411869159975124,0.0030253724513143844,0.003844784899343297,0.003082085962037149,0.0035631729840302578,0.01733477789815818,0.011000465441915587,0.031945351643322864,0.0027457161743021305,0.0006492719158606178,0.0056478834126670605,0.004091195325242206,0.02779939844565868,0.06415080318065013,0.008336886076246426,0.06525378318229287,0.005278267773818696,0.0007392312776967274,0.0021394683010587828,0.051306170821094295,0.002833719897837455,0.0012418303209984706,0.005608770646651361,0.04485647570510539,0.0076758803305810985,0.0016740263854719542,0.0016427361726593943,0.0003617930856452237,6.649170222668977e-05,0.0007196748946888775,0.0011714273421702108,0.0005299779795127331,0.003177912238775614,0.0010501777675215413,0.0017913646835190538,0.0007353200010951574,0.00027574500041068406,0.0006883846818763176,2.1512021308634924e-05,0.000295301383418534,0.0007724771288100723,0.0005514900008213681,0.00018187436197300436,8.018117033218473e-05,0.000297257021719319,4.302404261726985e-05,3.3245851113344886e-05,0.009109363205056498,0.0003168134047271689,0.0006160260647472729,0.0004556637240829034,0.0018363443644371087,0.0010677785122286062,0.00015253978746122948,0.0004282847878719135,0.00027378936210989906,0.000571046383829218,0.0008448357459391171,0.0006512275541614027,0.0007626989373061473,0.0009954198950995615,0.0003422367026373738,0.0011851168102757059,0.0002640111706059741,0.000285523191914609,9.191500013689468e-05,0.00013885031935573453,0.04836489081671367,0.02625248854973775
5,0.014715948760596892,0.0060870796437133105,0.05797519403563192,0.01802232569342614,0.025872285576182888,0.17260472390711026,0.12373817843303513,0.1807267975047563,0.000690049133451271,0.0017837119109966816,0.001689969387207075,0.0015177825987185267,0.001720565905388405,0.006740022361497862,0.004446910972269464,0.013319901244855147,0.001158761752399304,0.0003505579795882164,0.0025922411786820387,0.001235904037601168,0.013295163634410667,0.0423374437911039,0.00377085811841178,0.0650498251278788,0.002024252623081818,0.00046480668045679953,0.0008915304606240713,0.05663187668952183,0.0015903679556806178,0.0011063570776419199,0.005039637138314164,0.06092189913239341,0.010351713486391873,0.0016749966229906794,0.0016557924254087808,0.00022556794786874094,9.634648278376237e-05,0.000989504417779181,0.000894785409366766,0.0002968513253337543,0.003489305052168691,0.0008173176292906328,0.0012619436275427252,0.0004306297186585054,9.048757504691195e-05,0.00027569415850623894,3.1247507929868874e-05,0.00010318187514342118,0.00022263849400031574,8.332668781298366e-05,0.00010578583413757691,6.965590309366603e-05,0.00012759399071363123,0.00010838979313173266,2.3110136073132187e-05,0.009725461348297418,0.0003066161715618383,0.0005448784195270885,0.00046838712407376365,0.0016457020843064275,0.0006275541175915332,0.0001741397577341651,0.00030140825357352684,0.00018357910908797963,0.00031182408955014984,0.00035348743345664166,0.00026169787891265183,0.00038538593113504946,0.0004729440523135362,0.00018357910908797963,0.0004120765108251458,0.000294572861213868,0.00019757538868156674,0.00011913112398262508,0.00020734023490965076,0.03880289495141175,0.030480967500964278
6,0.007407315458457464,0.00296011254551473,0.023755379013571665,0.008518702416418404,0.016002979145978154,0.15523502151605428,0.1325637206223105,0.24709616021185038,0.0004650777888116518,0.001211519364448858,0.0012665508109897384,0.0009582919563058589,0.0009243627937768951,0.003379675604104601,0.003035832505792784,0.00679493545183714,0.0006641012909632572,0.0003041211519364449,0.002643164515061238,0.0016426679907315458,0.008493462429659053,0.044924280039721945,0.0044736842105263155,0.07840408805031447,0.0026866103939093017,0.00046218139688844755,0.0013414432307183052,0.07015102615028136,0.0016993545183714002,0.0009711188348229063,0.004673949023502152,0.07110062893081762,0.010500248262164846,0.0017357663025488249,0.0017783846408474014,0.0002759847732538894,7.985766302548825e-05,0.0007969215491559086,0.0009491890102615028,0.0003227408142999007,0.0038265475008275405,0.0008035418735518041,0.0009847732538894405,0.0005321085733200927,7.48924197285667e-05,0.0003446706388613042,3.2274081429990066e-05,6.951340615690169e-05,0.00021267792121813968,5.130751406818934e-05,9.144323071830519e-05,7.075471698113208e-05,7.613373055279709e-05,2.5239986759351207e-05,2.1102284011916584e-05,0.010574313141343926,0.00019323071830519694,0.00047666335650446874,0.00038977159880834164,0.0016385302879841112,0.0005987255875537902,0.00014357828533598146,0.00031984442237669645,0.00017792121813968884,0.00019695465077788812,0.0004096325719960278,0.0003413604766633565,0.00043901026150281364,0.0004700430321085733,0.00019364448857994043,0.0005763819927176432,0.000253227408142999,0.00018371400198609732,8.565044687189673e-05,0.00016385302879841113,0.039449685534591196,0.012856669976828865
7,0.005974817715648991,0.0026140279322186028,0.01585549630457705,0.005290225776541962,0.008296213317402414,0.0784671039476593,0.0839532372379267,0.26331126494228535,0.00030087345834883366,0.0009520671423484236,0.0010946241966165399,0.0007025200067837494,0.0006908089303175047,0.002794031514940514,0.0022872744406912775,0.004926893243706489,0.0006932668105635066,0.00019778706920769073,0.001764035110674733,0.000896258802645084,0.00593231084551225,0.024587332750285584,0.004044225073009887,0.07207979609425479,0.003925957658819908,0.0011333719557888068,0.002129536361374325,0.11177195960575023,0.0030739407006028603,0.0019026884727874342,0.007459521965425143,0.12886752878503074,0.02685002838851684,0.004002296527636911,0.00363130119168155,0.0006328318727500456,0.0001294001658924585,0.0024583139895748285,0.002243755502217948,0.0009235846477329886,0.009107024636201192,0.0023501672587507402,0.0030573138636446114,0.0012640733523997369,0.0002926323304651799,0.0008223778140740826,7.098936475217555e-05,0.0003462719523044001,0.0009773688507631502,0.00017769028366685082,0.00030983749218719387,0.00015340064358871334,0.0003735977973923047,0.00010727924367844044,5.595292089428093e-05,0.014831861472712685,0.00039282709578749686,0.0010545752067258013,0.000754858397904498,0.003079145623476747,0.0011677822792328348,0.00027947544208952206,0.0007197251685057635,0.00034728402064098914,0.0004150925991924562,0.0010541414631529775,0.0007508101245581418,0.001071057462493109,0.0014332333458010513,0.00041928545372975373,0.0012217110634539377,0.0004256470261311707,0.0006044939593255518,0.00011248416655232704,0.0003584167723434688,0.05180213948354731,0.009395464112129074
8,0.01016340052782301,0.01507664663933966,0.008984221461059014,0.012746364197877478,0.011314503902521197,0.052445392778932,0.027879162221348758,0.05185580324555,0.06274917176708406,0.2085743163568982,0.05738671458251446,0.04028861811443652,0.00631703071480712,0.019596833061934976,0.0384356224380931,0.019681060138132405,0.02815991914200685,0.0022460553652647536,0.008787691616598349,0.001993374136672469,0.010584535908810153,0.019624908754000785,0.00488517041945084,0.026559604694255712,0.008787691616598349,0.00016845415239485654,0.00042113538098714136,0.023134370262226964,0.0023583581335279913,0.00042113538098714136,0.003060250435173227,0.029339098208770845,0.005418608568701218,0.0018810713684092313,0.0003930596889213319,5.6151384131618846e-05,2.8075692065809423e-05,0.0002526812285922848,0.00016845415239485654,0.0,0.0007861193778426638,0.0002526812285922848,0.0002807569206580942,0.003453310124094559,2.8075692065809423e-05,0.0,0.006990847324386546,0.00022460553652647538,0.0002526812285922848,8.422707619742827e-05,0.0,0.0,2.8075692065809423e-05,0.0,0.0,0.0032287045875680834,0.00011230276826323769,0.0004772867651187602,8.422707619742827e-05,0.0010388006064349486,0.0007018923016452356,8.422707619742827e-05,5.6151384131618846e-05,0.00022460553652647538,0.0001403784603290471,0.00011230276826323769,5.6151384131618846e-05,0.0006738166095794261,0.0005053624571845696,0.0001403784603290471,0.0021056769049357066,0.0003369083047897131,0.00011230276826323769,0.0002807569206580942,0.0002526812285922848,0.14484249536751082,0.009826492223033298
9,0.009694559913247787,0.015275619013193567,0.010750045183444785,0.013012832098319176,0.010323513464666546,0.03744080968733056,0.01917946864268932,0.04863184529188505,0.0526441351888668,0.15415145490692211,0.06358214350262063,0.021955539490330744,0.008552322429061992,0.02114585215976866,0.05129224652087475,0.02308331827218507,0.04769925899150551,0.007879992770648834,0.025056931140430148,0.005096692571841677,0.014263509849990964,0.021304897885414783,0.01095969636725104,0.024977408277607086,0.011668172781492861,0.001742273630941623,0.0014314115308151094,0.024955720224109888,0.003658051689860835,0.0012073016446773903,0.0032821254292427255,0.02340863907464305,0.0058340863907464305,0.0013374299656605819,0.0008458340863907464,9.398156515452738e-05,7.952286282306163e-05,0.0009759624073739382,0.0007446231700704862,0.0010844026748599313,0.0015181637448039038,0.0005205132839327671,0.001445870233146575,0.00039761431411530816,5.7834809325863e-05,0.0004988252304355684,3.6146755828664375e-05,9.398156515452738e-05,0.0003253208024579794,4.3376106994397255e-05,0.0001445870233146575,0.00013012832098319177,0.0001807337791433219,2.1688053497198628e-05,7.229351165732875e-06,0.0034773179107175133,0.00041930236761250676,0.0009108982468823423,0.0005494306885956985,0.0011422374841857943,0.0010048798120368698,0.00020965118380625338,0.00025302729080065066,0.00034700885595517804,0.000231339237303452,0.0007807699258991506,0.0004988252304355684,0.002197722754382794,0.0015181637448039038,0.00019519248147478765,0.0008530634375564793,0.00036869690945237664,0.00016627507681185613,0.00012289896981745887,0.00017350442797758902,0.1690150009036689,0.009839146936562444
